,faction,class,name,unit_size,offence,defence,caste,category,special_category,multiplayer_cost,entity_size,key,fly_speed
744,wh3_main_nur_nurgle,Hero,Plagueridden (Death) on Nurgling Palanquin,1.0,AP,Armoured,Hero,Wizard,,1050.0,very_large,wh3_main_nur_cha_plagueridden_death_1,0.0
745,wh3_main_nur_nurgle,Hero,Cultist of Nurgle,1.0,,,Hero,Melee Specialist,,600.0,small,wh3_main_nur_cha_cultist_0,0.0
746,wh3_main_nur_nurgle,Hero,Cultist of Nurgle on Chaos Steed,1.0,,,Hero,Melee Specialist,,800.0,medium,wh3_main_nur_cha_cultist_1,0.0
747,wh3_main_nur_nurgle,Hero,Cultist of Nurgle on Chaos Warshrine,1.0,,,Hero,Melee Specialist,,1600.0,very_large,wh3_dlc20_nur_cha_cultist_mnur_warshrine,0.0
748,wh_main_chs_chaos,Hero,Exalted Hero of Nurgle,1.0,AP,Armoured,Hero,Melee Specialist,,900.0,small,wh3_dlc20_chs_cha_exalted_hero_mnur,0.0
749,wh3_main_nur_nurgle,Hero,Exalted Hero of Nurgle,1.0,AP,Armoured,Hero,Melee Specialist,,900.0,small,wh3_dlc20_chs_cha_exalted_hero_mnur,0.0
750,wh3_main_dae_daemon_prince,Hero,Plagueridden (Nurgle) on Rot Fly,1.0,AP,,Hero,Wizard,,1350.0,medium,wh3_main_nur_cha_plagueridden_nurgle_2,90.0
751,wh3_main_nur_nurgle,Hero,Plagueridden (Nurgle) on Rot Fly,1.0,AP,,Hero,Wizard,,1350.0,medium,wh3_main_nur_cha_plagueridden_nurgle_2,90.0
752,wh3_main_dae_daemon_prince,Hero,Plagueridden (Death),1.0,AP,,Hero,Wizard,,850.0,small,wh3_main_nur_cha_plagueridden_death_0,0.0
753,wh3_main_nur_nurgle,Hero,Plagueridden (Death),1.0,AP,,Hero,Wizard,,850.0,small,wh3_main_nur_cha_plagueridden_death_0,0.0
754,wh3_main_dae_daemon_prince,Hero,Plagueridden (Nurgle),1.0,AP,,Hero,Wizard,,850.0,small,wh3_main_nur_cha_plagueridden_nurgle_0,0.0
755,wh3_main_nur_nurgle,Hero,Plagueridden (Nurgle),1.0,AP,,Hero,Wizard,,850.0,small,wh3_main_nur_cha_plagueridden_nurgle_0,0.0
756,wh3_main_dae_daemon_prince,Hero,Plagueridden (Death) on Rot Fly,1.0,AP,,Hero,Wizard,,1350.0,medium,wh3_main_nur_cha_plagueridden_death_2,90.0
757,wh3_main_nur_nurgle,Hero,Plagueridden (Death) on Rot Fly,1.0,AP,,Hero,Wizard,,1350.0,medium,wh3_main_nur_cha_plagueridden_death_2,90.0
758,wh3_main_dae_daemon_prince,Hero,Plagueridden (Nurgle) on Nurgling Palanquin,1.0,AP,Armoured,Hero,Wizard,,1050.0,very_large,wh3_main_nur_cha_plagueridden_nurgle_1,0.0
759,wh3_main_nur_nurgle,Hero,Plagueridden (Nurgle) on Nurgling Palanquin,1.0,AP,Armoured,Hero,Wizard,,1050.0,very_large,wh3_main_nur_cha_plagueridden_nurgle_1,0.0
760,wh_main_chs_chaos,Melee Infantry,Chaos Warriors of Nurgle (Great Weapons),100.0,AP,Armoured,Melee Infantry,Great Axe Infantry,,950.0,small,wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons,0.0
761,wh3_main_nur_nurgle,Melee Infantry,Chaos Warriors of Nurgle (Great Weapons),100.0,AP,Armoured,Melee Infantry,Great Axe Infantry,,950.0,small,wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons,0.0
762,wh_main_chs_chaos,Melee Infantry,Forsaken of Nurgle,80.0,,Armoured,Melee Infantry,Melee Infantry,,850.0,small,wh3_main_nur_inf_forsaken_0,0.0
763,wh3_main_nur_nurgle,Melee Infantry,Forsaken of Nurgle,80.0,,Armoured,Melee Infantry,Melee Infantry,,850.0,small,wh3_main_nur_inf_forsaken_0,0.0
764,wh_main_chs_chaos,Melee Infantry,The Daemonspew (Forsaken),80.0,,Armoured,Melee Infantry,Melee Infantry,renown,1000.0,small,wh_pro04_chs_inf_forsaken_ror_0,0.0
765,wh3_main_nur_nurgle,Melee Infantry,The Daemonspew (Forsaken),80.0,,Armoured,Melee Infantry,Melee Infantry,renown,1000.0,small,wh_pro04_chs_inf_forsaken_ror_0,0.0
766,wh_main_chs_chaos,Melee Infantry,Plaguebearers of Nurgle,100.0,MA,,Melee Infantry,Sword Infantry,,700.0,small,wh3_main_nur_inf_plaguebearers_0,0.0
767,wh3_main_dae_daemon_prince,Melee Infantry,Plaguebearers of Nurgle,100.0,MA,,Melee Infantry,Sword Infantry,,700.0,small,wh3_main_nur_inf_plaguebearers_0,0.0
768,wh3_main_nur_nurgle,Melee Infantry,Plaguebearers of Nurgle,100.0,MA,,Melee Infantry,Sword Infantry,,700.0,small,wh3_main_nur_inf_plaguebearers_0,0.0
769,wh3_main_dae_daemon_prince,Melee Infantry,Festering Stooges (Exalted Plaguebearers of Nurgle),100.0,AP,,Melee Infantry,Sword Infantry,renown,1550.0,small,wh3_twa06_nur_inf_plaguebearers_ror_0,0.0
770,wh3_main_nur_nurgle,Melee Infantry,Festering Stooges (Exalted Plaguebearers of Nurgle),100.0,AP,,Melee Infantry,Sword Infantry,renown,1550.0,small,wh3_twa06_nur_inf_plaguebearers_ror_0,0.0
771,wh_main_chs_chaos,War Beast,Plague Toads of Nurgle,24.0,AP,,Melee Infantry,War Beasts,,650.0,medium,wh3_main_nur_mon_plague_toads_0,0.0
772,wh3_main_dae_daemon_prince,War Beast,Plague Toads of Nurgle,24.0,AP,,Melee Infantry,War Beasts,,650.0,medium,wh3_main_nur_mon_plague_toads_0,0.0
773,wh3_main_nur_nurgle,War Beast,Plague Toads of Nurgle,24.0,AP,,Melee Infantry,War Beasts,,650.0,medium,wh3_main_nur_mon_plague_toads_0,0.0
774,wh_main_chs_chaos,Melee Infantry,Chaos Warriors of Nurgle,100.0,,Armoured & Shielded,Melee Infantry,Axe Infantry,,850.0,small,wh3_dlc20_chs_inf_chaos_warriors_mnur,0.0
775,wh3_main_nur_nurgle,Melee Infantry,Chaos Warriors of Nurgle,100.0,,Armoured & Shielded,Melee Infantry,Axe Infantry,,850.0,small,wh3_dlc20_chs_inf_chaos_warriors_mnur,0.0
776,wh_main_chs_chaos,Melee Infantry,Nurglings,60.0,MA,,Melee Infantry,Nurgling Swarm,,350.0,small,wh3_main_nur_inf_nurglings_0,0.0
777,wh3_main_dae_daemon_prince,Melee Infantry,Nurglings,60.0,MA,,Melee Infantry,Nurgling Swarm,,350.0,small,wh3_main_nur_inf_nurglings_0,0.0
778,wh3_main_nur_nurgle,Melee Infantry,Nurglings,60.0,MA,,Melee Infantry,Nurgling Swarm,,350.0,small,wh3_main_nur_inf_nurglings_0,0.0
779,wh_main_chs_chaos,Melee Infantry,Chosen of Nurgle (Great Weapons),80.0,AP,Armoured,Melee Infantry,Great Axe Infantry,,1550.0,small,wh3_dlc20_chs_inf_chosen_mnur_greatweapons,0.0
780,wh3_main_nur_nurgle,Melee Infantry,Chosen of Nurgle (Great Weapons),80.0,AP,Armoured,Melee Infantry,Great Axe Infantry,,1550.0,small,wh3_dlc20_chs_inf_chosen_mnur_greatweapons,0.0
781,wh_main_chs_chaos,Melee Infantry,Marauders of Nurgle,120.0,,Shielded,Melee Infantry,Axe Infantry,,425.0,small,wh3_dlc20_chs_inf_chaos_marauders_mnur,0.0
782,wh3_main_nur_nurgle,Melee Infantry,Marauders of Nurgle,120.0,,Shielded,Melee Infantry,Axe Infantry,,425.0,small,wh3_dlc20_chs_inf_chaos_marauders_mnur,0.0
783,wh_main_chs_chaos,Melee Infantry,Chosen of Nurgle,80.0,,Armoured & Shielded,Melee Infantry,Axe Infantry,,1350.0,small,wh3_dlc20_chs_inf_chosen_mnur,0.0
784,wh3_main_nur_nurgle,Melee Infantry,Chosen of Nurgle,80.0,,Armoured & Shielded,Melee Infantry,Axe Infantry,,1350.0,small,wh3_dlc20_chs_inf_chosen_mnur,0.0
785,wh3_main_dae_daemon_prince,Melee Infantry,Exalted Plaguebearers of Nurgle,100.0,AP,,Melee Infantry,Sword Infantry,,1100.0,small,wh3_main_nur_inf_plaguebearers_1,0.0
786,wh3_main_nur_nurgle,Melee Infantry,Exalted Plaguebearers of Nurgle,100.0,AP,,Melee Infantry,Sword Infantry,,1100.0,small,wh3_main_nur_inf_plaguebearers_1,0.0
787,wh_main_chs_chaos,Melee Infantry,Marauders of Nurgle (Great Weapons),120.0,AP,,Melee Infantry,Great Axe Infantry,,525.0,small,wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons,0.0
788,wh3_main_nur_nurgle,Melee Infantry,Marauders of Nurgle (Great Weapons),120.0,AP,,Melee Infantry,Great Axe Infantry,,525.0,small,wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons,0.0
789,wh_main_chs_chaos,Melee Infantry,The Frolickers Bubonic (Nurglings),60.0,MA,,Melee Infantry,Nurgling Swarm,renown,550.0,small,wh3_twa10_nur_inf_nurglings_ror,0.0
790,wh3_main_dae_daemon_prince,Melee Infantry,The Frolickers Bubonic (Nurglings),60.0,MA,,Melee Infantry,Nurgling Swarm,renown,550.0,small,wh3_twa10_nur_inf_nurglings_ror,0.0
791,wh3_main_nur_nurgle,Melee Infantry,The Frolickers Bubonic (Nurglings),60.0,MA,,Melee Infantry,Nurgling Swarm,renown,550.0,small,wh3_twa10_nur_inf_nurglings_ror,0.0
792,wh3_main_dae_daemon_prince,Monster,Soul Grinder (Nurgle),1.0,AP,Armoured,Missile Infantry,Missile Monster,,1750.0,very_large,wh3_main_nur_mon_soul_grinder_0,0.0
793,wh3_main_nur_nurgle,Monster,Soul Grinder (Nurgle),1.0,AP,Armoured,Missile Infantry,Missile Monster,,1750.0,very_large,wh3_main_nur_mon_soul_grinder_0,0.0
794,wh3_main_dae_daemon_prince,War Beast,Barons of the Bog (Pox Riders of Nurgle),24.0,AP,Armoured,Melee Cavalry,War Beasts,renown,1250.0,medium,wh3_twa07_nur_cav_pox_riders_of_nurgle_ror_0,0.0
795,wh3_main_nur_nurgle,War Beast,Barons of the Bog (Pox Riders of Nurgle),24.0,AP,Armoured,Melee Cavalry,War Beasts,renown,1250.0,medium,wh3_twa07_nur_cav_pox_riders_of_nurgle_ror_0,0.0
796,wh_main_chs_chaos,Melee Cavalry,Chaos Knights of Nurgle,60.0,,Armoured & Shielded,Melee Cavalry,Cavalry,,1400.0,medium,wh3_dlc20_chs_cav_chaos_knights_mnur,0.0
797,wh3_main_nur_nurgle,Melee Cavalry,Chaos Knights of Nurgle,60.0,,Armoured & Shielded,Melee Cavalry,Cavalry,,1400.0,medium,wh3_dlc20_chs_cav_chaos_knights_mnur,0.0
798,wh_main_chs_chaos,War Beast,Pox Riders of Nurgle,24.0,AP,,Melee Cavalry,War Beasts,,1050.0,medium,wh3_main_nur_cav_pox_riders_of_nurgle_0,0.0
799,wh3_main_dae_daemon_prince,War Beast,Pox Riders of Nurgle,24.0,AP,,Melee Cavalry,War Beasts,,1050.0,medium,wh3_main_nur_cav_pox_riders_of_nurgle_0,0.0
800,wh3_main_nur_nurgle,War Beast,Pox Riders of Nurgle,24.0,AP,,Melee Cavalry,War Beasts,,1050.0,medium,wh3_main_nur_cav_pox_riders_of_nurgle_0,0.0
801,wh_main_chs_chaos,Melee Cavalry,Chaos Knights of Nurgle (Lances),60.0,,Armoured & Shielded,Melee Cavalry,Shock Cavalry,,1500.0,medium,wh3_dlc20_chs_cav_chaos_knights_mnur_lances,0.0
802,wh3_main_nur_nurgle,Melee Cavalry,Chaos Knights of Nurgle (Lances),60.0,,Armoured & Shielded,Melee Cavalry,Shock Cavalry,,1500.0,medium,wh3_dlc20_chs_cav_chaos_knights_mnur_lances,0.0
803,wh_main_chs_chaos,Missile Cavalry,Marauder Horsemen of Nurgle (Throwing Axes),60.0,AP,Shielded,Missile Cavalry,Missile Cavalry,,700.0,medium,wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes,0.0
804,wh3_main_nur_nurgle,Missile Cavalry,Marauder Horsemen of Nurgle (Throwing Axes),60.0,AP,Shielded,Missile Cavalry,Missile Cavalry,,700.0,medium,wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes,0.0
805,wh_main_chs_chaos,Chariot,Chaos Chariots of Nurgle,4.0,AI,Armoured,Chariot,Chariot,,850.0,large,wh3_dlc20_chs_cav_chaos_chariot_mnur,0.0
806,wh3_main_nur_nurgle,Chariot,Chaos Chariots of Nurgle,4.0,AI,Armoured,Chariot,Chariot,,850.0,large,wh3_dlc20_chs_cav_chaos_chariot_mnur,0.0
807,wh_main_chs_chaos,War Beast,Chaos Warhounds (Poison),80.0,,,War Beast,War Beasts,,450.0,small,wh_main_chs_mon_chaos_warhounds_1,0.0
808,wh3_main_nur_nurgle,War Beast,Chaos Warhounds (Poison),80.0,,,War Beast,War Beasts,,450.0,small,wh_main_chs_mon_chaos_warhounds_1,0.0
809,wh_main_chs_chaos,Flying War Beasts,Rot Flies,12.0,AP,,Monstrous Infantry,Flying War Beasts,,900.0,medium,wh3_main_nur_mon_rot_flies_0,90.0
810,wh3_main_dae_daemon_prince,Flying War Beasts,Rot Flies,12.0,AP,,Monstrous Infantry,Flying War Beasts,,900.0,medium,wh3_main_nur_mon_rot_flies_0,90.0
811,wh3_main_nur_nurgle,Flying War Beasts,Rot Flies,12.0,AP,,Monstrous Infantry,Flying War Beasts,,900.0,medium,wh3_main_nur_mon_rot_flies_0,90.0
812,wh_main_chs_chaos,Flying War Beasts,Chaos Furies (Nurgle),40.0,MA,,Monstrous Infantry,Flying Melee Infantry,,600.0,small,wh3_main_nur_inf_chaos_furies_0,110.0
813,wh3_main_dae_daemon_prince,Flying War Beasts,Chaos Furies (Nurgle),40.0,MA,,Monstrous Infantry,Flying Melee Infantry,,600.0,small,wh3_main_nur_inf_chaos_furies_0,110.0
814,wh3_main_nur_nurgle,Flying War Beasts,Chaos Furies (Nurgle),40.0,MA,,Monstrous Infantry,Flying Melee Infantry,,600.0,small,wh3_main_nur_inf_chaos_furies_0,110.0
815,wh_main_chs_chaos,Monstrous Infantry,Spawn of Nurgle,16.0,,,Monstrous Infantry,Monstrous Infantry,,1100.0,large,wh3_main_nur_mon_spawn_of_nurgle_0,0.0
816,wh3_main_nur_nurgle,Monstrous Infantry,Spawn of Nurgle,16.0,,,Monstrous Infantry,Monstrous Infantry,,1100.0,large,wh3_main_nur_mon_spawn_of_nurgle_0,0.0
817,wh_main_chs_chaos,Flying War Beasts,Plague Drones of Nurgle,12.0,AP,,Monstrous Cavalry,Flying War Beasts,,1100.0,medium,wh3_main_nur_cav_plague_drones_0,90.0
818,wh3_main_dae_daemon_prince,Flying War Beasts,Plague Drones of Nurgle,12.0,AP,,Monstrous Cavalry,Flying War Beasts,,1100.0,medium,wh3_main_nur_cav_plague_drones_0,90.0
819,wh3_main_nur_nurgle,Flying War Beasts,Plague Drones of Nurgle,12.0,AP,,Monstrous Cavalry,Flying War Beasts,,1100.0,medium,wh3_main_nur_cav_plague_drones_0,90.0
820,wh3_main_dae_daemon_prince,Flying Missile Cavalry,Plague Drones of Nurgle (Death's Heads),12.0,AP,,Monstrous Cavalry,Flying Missile War Beasts,,1500.0,medium,wh3_main_nur_cav_plague_drones_1,90.0
821,wh3_main_nur_nurgle,Flying Missile Cavalry,Plague Drones of Nurgle (Death's Heads),12.0,AP,,Monstrous Cavalry,Flying Missile War Beasts,,1500.0,medium,wh3_main_nur_cav_plague_drones_1,90.0
822,wh_main_chs_chaos,Monster,Bilious Thunderguff (Chaos Giant),1.0,AP,,Monster,Monster,renown,2000.0,very_large,wh3_dlc20_chs_mon_giant_mnur_ror,0.0
823,wh3_main_nur_nurgle,Monster,Bilious Thunderguff (Chaos Giant),1.0,AP,,Monster,Monster,renown,2000.0,very_large,wh3_dlc20_chs_mon_giant_mnur_ror,0.0
824,wh_main_chs_chaos,Monster,Beast of Nurgle,1.0,AP,,Monster,Monster,,800.0,large,wh3_main_nur_mon_beast_of_nurgle_0,0.0
825,wh3_main_dae_daemon_prince,Monster,Beast of Nurgle,1.0,AP,,Monster,Monster,,800.0,large,wh3_main_nur_mon_beast_of_nurgle_0,0.0
826,wh3_main_nur_nurgle,Monster,Beast of Nurgle,1.0,AP,,Monster,Monster,,800.0,large,wh3_main_nur_mon_beast_of_nurgle_0,0.0
827,wh_main_chs_chaos,Monster,Great Unclean One,1.0,AP,,Monster,Monster,,1800.0,very_large,wh3_main_nur_mon_great_unclean_one_0,0.0
828,wh3_main_dae_daemon_prince,Monster,Great Unclean One,1.0,AP,,Monster,Monster,,1800.0,very_large,wh3_main_nur_mon_great_unclean_one_0,0.0
829,wh3_main_nur_nurgle,Monster,Great Unclean One,1.0,AP,,Monster,Monster,,1800.0,very_large,wh3_main_nur_mon_great_unclean_one_0,0.0
830,wh_main_chs_chaos,Monster,Uncle Furuncle (Great Unclean One),1.0,AP,,Monster,Monster,renown,2200.0,very_large,wh3_twa08_nur_mon_great_unclean_one_0_ror,0.0
831,wh3_main_dae_daemon_prince,Monster,Uncle Furuncle (Great Unclean One),1.0,AP,,Monster,Monster,renown,2200.0,very_large,wh3_twa08_nur_mon_great_unclean_one_0_ror,0.0
832,wh3_main_nur_nurgle,Monster,Uncle Furuncle (Great Unclean One),1.0,AP,,Monster,Monster,renown,2200.0,very_large,wh3_twa08_nur_mon_great_unclean_one_0_ror,0.0
833,wh_main_chs_chaos,Monster,Chaos Warshrine of Nurgle,1.0,,,Monster,Support Monster,,1300.0,very_large,wh3_dlc20_chs_mon_warshrine_mnur,0.0
834,wh3_main_nur_nurgle,Monster,Chaos Warshrine of Nurgle,1.0,,,Monster,Support Monster,,1300.0,very_large,wh3_dlc20_chs_mon_warshrine_mnur,0.0
835,wh_dlc08_nor_norsca,Lord,Marauder Chieftain,1.0,,Shielded,Lord,Axe Infantry,,700.0,small,wh_main_nor_cha_marauder_chieftan_0,0.0
836,wh_dlc08_nor_norsca,Lord,Throgg,1.0,AP & AL,,Lord,Hammer Infantry,,1600.0,large,wh_dlc08_nor_cha_throgg_0,0.0
837,wh_dlc08_nor_norsca,Lord,Marauder Chieftain on Marauder Chariot,1.0,AP,Armoured & Shielded,Lord,Chariot,,1100.0,large,wh_main_nor_cha_marauder_chieftan_2,0.0
838,wh_dlc08_nor_norsca,Lord,Marauder Chieftain on War Mammoth,1.0,AP,,Lord,War Mammoth,,1900.0,very_large,wh_main_nor_cha_marauder_chieftan_3,0.0
839,wh_dlc08_nor_norsca,Lord,Wulfrik the Wanderer,1.0,,Armoured & Shielded,Lord,Sword Infantry,,1000.0,small,wh_dlc08_nor_cha_wulfrik_0,0.0
840,wh_dlc08_nor_norsca,Lord,Wulfrik the Wanderer on War Mammoth,1.0,AP,,Lord,War Mammoth,,2300.0,very_large,wh_dlc08_nor_cha_wulfrik_3,0.0
841,wh_dlc08_nor_norsca,Lord,Wulfrik the Wanderer on Norscan Warhorse,1.0,,Armoured & Shielded,Lord,Cavalry,,1200.0,medium,wh_dlc08_nor_cha_wulfrik_1,0.0
842,wh_dlc08_nor_norsca,Lord,Azrik the Maze Keeper,1.0,AP,,Lord,Wizard,,1650.0,very_large,wh_dlc08_nor_cha_arzik_0,90.0
843,wh_dlc08_nor_norsca,Lord,Burplesmirk Spewpit,1.0,AP,,Lord,Wizard,,2300.0,very_large,wh3_main_ie_nor_cha_exalted_great_unclean_one_burplesmirk_spewpit,0.0
844,wh_dlc08_nor_norsca,Lord,Wulfrik the Wanderer on Marauder Chariot,1.0,AP,Armoured & Shielded,Lord,Chariot,,1400.0,large,wh_dlc08_nor_cha_wulfrik_2,0.0
845,wh_dlc08_nor_norsca,Lord,Marauder Chieftain on Norscan Warhorse,1.0,,Shielded,Lord,Cavalry,,900.0,medium,wh_main_nor_cha_marauder_chieftan_1,0.0
846,wh_dlc08_nor_norsca,Hero,Shaman-Sorcerer (Fire) on Norscan Warhorse,1.0,,,Hero,Wizard,,475.0,medium,wh_dlc08_nor_cha_shaman_sorcerer_fire_1,0.0
847,wh_dlc08_nor_norsca,Hero,Shaman-Sorcerer (Fire) on Marauder Chariot,1.0,AP,Armoured,Hero,Wizard,,775.0,large,wh_dlc08_nor_cha_shaman_sorcerer_fire_2,0.0
848,wh_dlc08_nor_norsca,Hero,Shaman-Sorcerer (Death) on Norscan Warhorse,1.0,,,Hero,Wizard,,475.0,medium,wh_dlc08_nor_cha_shaman_sorcerer_death_1,0.0
849,wh_dlc08_nor_norsca,Hero,Shaman-Sorcerer (Metal) on Marauder Chariot,1.0,AP,Armoured,Hero,Wizard,,775.0,large,wh_dlc08_nor_cha_shaman_sorcerer_metal_2,0.0
850,wh_dlc08_nor_norsca,Hero,Kihar the Tormentor,1.0,AP,,Hero,Wizard,,2100.0,very_large,wh_dlc08_nor_cha_kihar_0,90.0
851,wh_dlc08_nor_norsca,Hero,Shaman-Sorcerer (Metal) on Norscan Warhorse,1.0,,,Hero,Wizard,,475.0,medium,wh_dlc08_nor_cha_shaman_sorcerer_metal_1,0.0
852,wh_dlc08_nor_norsca,Hero,Skin Wolf Werekin,1.0,AP & AL,,Hero,Skin Wolf Werekin,,1150.0,large,wh_dlc08_nor_cha_skin_wolf_werekin_0,0.0
853,wh_dlc08_nor_norsca,Hero,Shaman-Sorcerer (Death),1.0,,,Hero,Wizard,,275.0,small,wh_dlc08_nor_cha_shaman_sorcerer_death_0,0.0
854,wh_dlc08_nor_norsca,Hero,Fimir Balefiend (Fire),1.0,AP,,Hero,Wizard,,550.0,large,wh_dlc08_nor_cha_fimir_balefiend_fire_0,0.0
855,wh_dlc08_nor_norsca,Hero,Shaman-Sorcerer (Metal),1.0,,,Hero,Wizard,,275.0,small,wh_dlc08_nor_cha_shaman_sorcerer_metal_0,0.0
856,wh_dlc08_nor_norsca,Hero,Fimir Balefiend (Shadows),1.0,AP,,Hero,Wizard,,550.0,large,wh_dlc08_nor_cha_fimir_balefiend_shadow_0,0.0
857,wh_dlc08_nor_norsca,Hero,Shaman-Sorcerer (Fire),1.0,,,Hero,Wizard,,275.0,small,wh_dlc08_nor_cha_shaman_sorcerer_fire_0,0.0
858,wh_dlc08_nor_norsca,Hero,Shaman-Sorcerer (Death) on Marauder Chariot,1.0,AP,Armoured,Hero,Wizard,,775.0,large,wh_dlc08_nor_cha_shaman_sorcerer_death_2,0.0
859,wh_dlc08_nor_norsca,Hero,Killgore Slaymaim,1.0,AP,Armoured,Hero,Melee Specialist,,1400.0,medium,wh3_main_ie_nor_cha_exalted_hero_mkho_killgore_slaymaim,0.0
860,wh_dlc08_nor_norsca,Melee Infantry,Marauders (Great Weapons),120.0,AP,,Melee Infantry,Great Axe Infantry,,500.0,small,wh_main_nor_inf_chaos_marauders_1,0.0
861,wh_dlc08_nor_norsca,Monstrous Infantry,Skin Wolves (Armoured),24.0,AL,,Melee Infantry,Skin Wolf,,1100.0,large,wh_dlc08_nor_mon_skinwolves_1,0.0
862,wh_dlc08_nor_norsca,Melee Infantry,Marauders,120.0,,Shielded,Melee Infantry,Axe Infantry,,400.0,small,wh_main_nor_inf_chaos_marauders_0,0.0
863,wh_dlc08_nor_norsca,Melee Infantry,Marauder Champions,100.0,,Armoured & Shielded,Melee Infantry,Axe Infantry,,1000.0,small,wh_dlc08_nor_inf_marauder_champions_0,0.0
864,wh_dlc08_nor_norsca,Melee Infantry,Marauder Champions (Great Weapons),100.0,AP,Armoured,Melee Infantry,Great Axe Infantry,,1100.0,small,wh_dlc08_nor_inf_marauder_champions_1,0.0
865,wh_dlc08_nor_norsca,Melee Infantry,Icehorn Marauders (Marauders),120.0,,Shielded,Melee Infantry,Axe Infantry,renown,600.0,small,wh_pro04_nor_inf_chaos_marauders_ror_0,0.0
866,wh_dlc08_nor_norsca,Melee Infantry,Marauder Berserkers,100.0,AI,,Melee Infantry,Dual Axe Infantry,,750.0,small,wh_dlc08_nor_inf_marauder_berserkers_0,0.0
867,wh_dlc08_nor_norsca,Monstrous Infantry,Maws of Savagery (Skin Wolves - Armoured),24.0,AP & AL,,Melee Infantry,Skin Wolf,renown,1500.0,large,wh_pro04_nor_mon_skinwolves_ror_0,0.0
868,wh_dlc08_nor_norsca,Melee Infantry,Marauder Spearmen,120.0,AL,,Melee Infantry,Spear Infantry,,450.0,small,wh_dlc08_nor_inf_marauder_spearman_0,0.0
869,wh_dlc08_nor_norsca,Monstrous Infantry,Skin Wolves,24.0,AL,,Melee Infantry,Skin Wolf,,950.0,large,wh_dlc08_nor_mon_skinwolves_0,0.0
870,wh_dlc08_nor_norsca,Melee Infantry,Brutes of the Hound (Marauder Berserkers),100.0,AI,,Melee Infantry,Dual Axe Infantry,renown,1050.0,small,wh_pro04_nor_inf_marauder_berserkers_ror_0,0.0
871,wh3_main_kho_khorne,Melee Infantry,Brutes of the Hound (Marauder Berserkers),100.0,AI,,Melee Infantry,Dual Axe Infantry,renown,1050.0,small,wh_pro04_nor_inf_marauder_berserkers_ror_0,0.0
872,wh_dlc08_nor_norsca,Hybrid Infantry,Marauder Hunters (Javelins),90.0,AL,,Missile Infantry,Javelin Infantry,,550.0,small,wh_dlc08_nor_inf_marauder_hunters_1,0.0
873,wh_dlc08_nor_norsca,Hybrid Infantry,Marauder Hunters,90.0,AP,,Missile Infantry,Close-Quarters Infantry,,550.0,small,wh_dlc08_nor_inf_marauder_hunters_0,0.0
874,wh_dlc08_nor_norsca,Melee Cavalry,Marauder Horsemen,60.0,,,Melee Cavalry,Missile Cavalry,,550.0,medium,wh_main_nor_cav_marauder_horsemen_0,0.0
875,wh_dlc08_nor_norsca,Missile Cavalry,Marauder Horsemasters,60.0,,,Missile Cavalry,Missile Cavalry,,800.0,medium,wh_dlc08_nor_cav_marauder_horsemasters_0,0.0
876,wh_dlc08_nor_norsca,Missile Cavalry,Marauder Horsemen (Throwing Axes),60.0,AP,Shielded,Missile Cavalry,Missile Cavalry,,625.0,medium,wh_main_nor_cav_marauder_horsemen_1,0.0
877,wh_dlc08_nor_norsca,Chariot,Marauder Ice Wolves Chariots,4.0,AP,Armoured,Chariot,Chariot,,900.0,medium,wh_dlc08_nor_veh_marauder_warwolves_chariot_0,0.0
878,wh_dlc08_nor_norsca,War Beast,Beasts of Tashnar (Norscan Warhounds),80.0,AL,,War Beast,War Beasts,renown,600.0,small,wh_pro04_nor_mon_marauder_warwolves_ror_0,0.0
879,wh_dlc08_nor_norsca,War Beast,Norscan Ice Wolves,48.0,,,War Beast,War Beasts,,600.0,medium,wh_dlc08_nor_mon_warwolves_0,0.0
880,wh_dlc08_nor_norsca,War Beast,Norscan Warhounds (Poison),80.0,,,War Beast,War Beasts,,450.0,small,wh_main_nor_mon_chaos_warhounds_1,0.0
881,wh_dlc08_nor_norsca,War Beast,Norscan Warhounds,80.0,,,War Beast,War Beasts,,400.0,small,wh_main_nor_mon_chaos_warhounds_0,0.0
882,wh_dlc08_nor_norsca,Monstrous Infantry,Mist Stalkers (Fimir Warriors),16.0,AP,Armoured,Monstrous Infantry,Monstrous Infantry,renown,1600.0,large,wh_pro04_nor_mon_fimir_ror_0,0.0
883,wh_dlc08_nor_norsca,Monstrous Infantry,Fimir Warriors (Great Weapons),16.0,AP & AL,Armoured,Monstrous Infantry,Monstrous Infantry,,1450.0,large,wh_dlc08_nor_mon_fimir_1,0.0
884,wh_dlc08_nor_norsca,Monstrous Infantry,Fimir Warriors,16.0,AP,Armoured,Monstrous Infantry,Monstrous Infantry,,1300.0,large,wh_dlc08_nor_mon_fimir_0,0.0
885,wh_dlc08_nor_norsca,Monstrous Infantry,Norscan Ice Trolls,16.0,AP,,Monstrous Infantry,Monstrous Infantry,,900.0,large,wh_dlc08_nor_mon_norscan_ice_trolls_0,0.0
