key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo
wh2_dlc15_hef_cha_archmage_metal_2	10	wh2_main_plate_110	2100	war_machine	64	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_wm_tiranoc_chariot01_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_metal	24	18	75	8880	wh2_main_hef_mnt_barded_steed_chariot	2	wh2_main_hef_mage_chariot		1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_metal	wh_main_chariot	trained	wh2_main_hef_ithilmar_chariot	wh2_dlc15_hef_ithilmar_chariot_hero	False	40	1500	wh2_dlc15_hef_cha_archmage_metal_2	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	1	0	15	0	mage_highvalue	False	False	False	False	default	default	domination_characters			skirmish	1	1	False
wh2_dlc15_hef_cha_archmage_metal_3	10	wh2_main_body_30	2100	war_beast	62	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_dlc15_archmage_phoenix_wb_staff_sword	wh2_main_infantry_standard_wizard_blood_dismembers_metal	44	30	75	10128	wh2_main_hef_mnt_great_eagle	1	wh2_main_hef_hero_great_eagle		1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_metal	wh_main_monster	trained			False	40	1500	wh2_dlc15_hef_cha_archmage_metal_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	flying_hybrid_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh2_dlc15_hef_cha_archmage_metal_4	10	wh2_main_body_70	2100	war_beast	50	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_dr1_dragon_wb_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_metal	50	44	75	16856	wh2_main_hef_mnt_moon_dragon	1	wh2_main_hef_moon_dragon		1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_metal	wh_main_monster	trained			False	40	1500	wh2_dlc15_hef_cha_archmage_metal_4	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	25	0	flying_melee_mage_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh2_dlc15_hef_cha_archmage_shadows_0	10	wh2_main_body_15	2100	inf_ranged	15	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_shadows	36	28	75	7624		0	wh2_main_hef_mage_staff		1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_shadows	wh_main_infantry	trained			False	40	1500	wh2_dlc15_hef_cha_archmage_shadows_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	small	0	0	0	0	0	0	15	0	mage_highvalue	False	True	False	False	default	default	domination_characters			skirmish	1	1	False
wh2_dlc15_hef_cha_archmage_shadows_1	10	wh_main_plate_45	2100	cavalry	35	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_dlc15_archmage_hr1_warhorse_sword_and_staff	wh2_main_infantry_standard_wizard_blood_dismembers_shadows	36	28	75	8264	wh2_main_hef_mnt_barded_steed_hero	1	wh2_main_hef_mage_staff		1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_shadows	wh_main_cavalry_ordered	trained			False	40	1500	wh2_dlc15_hef_cha_archmage_shadows_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False	False	default	default	domination_characters			skirmish	1	1	False
wh2_dlc15_hef_cha_archmage_shadows_2	10	wh2_main_plate_110	2100	war_machine	64	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_wm_tiranoc_chariot01_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_shadows	24	18	75	8880	wh2_main_hef_mnt_barded_steed_chariot	2	wh2_main_hef_mage_chariot		1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_shadows	wh_main_chariot	trained	wh2_main_hef_ithilmar_chariot	wh2_dlc15_hef_ithilmar_chariot_hero	False	40	1500	wh2_dlc15_hef_cha_archmage_shadows_2	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	1	0	15	0	mage_highvalue	False	False	False	False	default	default	domination_characters			skirmish	1	1	False
wh2_dlc15_hef_cha_archmage_shadows_3	10	wh2_main_body_30	2100	war_beast	62	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_dlc15_archmage_phoenix_wb_staff_sword	wh2_main_infantry_standard_wizard_blood_dismembers_shadows	44	30	75	10128	wh2_main_hef_mnt_great_eagle	1	wh2_main_hef_hero_great_eagle		1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_shadows	wh_main_monster	trained			False	40	1500	wh2_dlc15_hef_cha_archmage_shadows_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	flying_hybrid_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh2_dlc15_hef_cha_archmage_shadows_4	10	wh2_main_body_70	2100	war_beast	50	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_dr1_dragon_wb_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_shadows	50	44	75	16856	wh2_main_hef_mnt_moon_dragon	1	wh2_main_hef_moon_dragon		1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_shadows	wh_main_monster	trained			False	40	1500	wh2_dlc15_hef_cha_archmage_shadows_4	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	25	0	flying_melee_mage_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh2_dlc15_hef_cha_eltharion_the_grim_0	0	wh2_main_plate_100	2100	inf_melee	35	com	wh2_dlc15_unit_long_text_hef_cha_eltharion_the_grim	hu1d_dlc15_eltharion_spear_sword	wh2_dlc15_hef_infantry_hero_eltharion_blood	65	55	85	8560		0	wh2_dlc15_eltharion_spear		1	none	wh2_dlc15_unit_short_text_hef_cha_eltharion_the_grim	wh_main_infantry	trained			True	40	1500	wh2_dlc15_hef_cha_eltharion_the_grim_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	small	0	0	0	0	0	0	15	0	melee_highvalue	False	True	False	False	default	default	domination_characters			melee	1	1	False
wh2_dlc15_hef_cha_eltharion_the_grim_1	0	wh2_main_plate_100	2100	cavalry	55	com	wh2_dlc15_unit_long_text_hef_cha_eltharion_the_grim	hu1d_dlc15_eltharion_hr1_warhorse_spear_sword	wh2_dlc15_hef_infantry_hero_eltharion_rider_blood	65	55	85	9768	wh2_main_hef_mnt_barded_steed_hero	1	wh2_dlc15_eltharion_spear		1	none	wh2_dlc15_unit_short_text_hef_cha_eltharion_the_grim	wh_main_cavalry_ordered	trained			True	40	1500	wh2_dlc15_hef_cha_eltharion_the_grim_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	melee_flanker_shock_highvalue	False	False	False	False	default	default	domination_characters			melee	1	1	False
wh2_dlc15_hef_cha_eltharion_the_grim_2	0	wh2_main_plate_100	2100	war_beast	80	com	wh2_dlc15_unit_long_text_hef_cha_eltharion_the_grim	hu1d_dlc15_eltharion_bc2_griffon_wb_spear_sword	wh2_dlc15_hef_infantry_hero_eltharion_rider_blood	56	44	85	13336	wh2_dlc15_hef_mnt_griffon_stormwing	1	wh2_dlc15_eltharion_griffon_stormwing		1	none	wh2_dlc15_unit_short_text_hef_cha_eltharion_the_grim	wh_main_monster	trained			True	40	1500	wh2_dlc15_hef_cha_eltharion_the_grim_2	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	flying_melee_shock_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			melee	1	1	False
wh2_dlc15_hef_cha_imrik_0	0	wh2_main_plate_110	2100	inf_melee	45	com	wh2_dlc15_unit_long_text_hef_cha_imrik	hu1d_hef_imrik_dlc15_halberd_horn	wh2_main_hef_infantry_hero_tyrion_blood	60	60	85	8244		0	wh2_dlc15_hef_imrik_halberd		1	none	wh2_dlc15_unit_short_text_hef_cha_imrik	wh_main_infantry	trained			True	40	1500	wh2_dlc15_hef_cha_imrik_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	small	0	0	25	0	0	0	15	0	melee_highvalue	False	True	False	False	default	default	domination_characters			melee	1	1	False
wh2_dlc15_hef_cha_imrik_1	0	wh2_main_plate_110	2100	cavalry	90	com	wh2_dlc15_unit_long_text_hef_cha_imrik	hu1d_hef_imrik_dlc15_hr1_warhorse_lance_horn	wh2_main_hef_infantry_hero_tyrion_blood	60	60	85	9696	wh2_dlc15_hef_mnt_dragon_princes_imrik	1	wh2_dlc15_hef_imrik_lance		1	none	wh2_dlc15_unit_short_text_hef_cha_imrik	wh_main_cavalry_ordered	trained			True	40	1500	wh2_dlc15_hef_cha_imrik_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	large	0	0	25	0	0	0	15	0	melee_flanker_shock_highvalue	False	False	False	False	default	default	domination_characters			melee	1	1	False
wh2_dlc15_hef_cha_imrik_2	0	wh2_main_body_90	2100	war_beast	50	com	wh2_dlc15_unit_long_text_hef_cha_imrik	hu1d_hef_imrik_dlc15_wb_dr1_dragon_lance_horn	wh2_main_hef_infantry_hero_tyrion_rider_blood	74	56	85	19124	wh2_dlc15_hef_mnt_star_dragon_minaithnir	1	wh2_dlc15_hef_imrik_star_dragon_minaithnir		1	none	wh2_dlc15_unit_short_text_hef_cha_imrik	wh_main_monster	trained			True	40	1500	wh2_dlc15_hef_cha_imrik_2	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	large	0	0	25	0	0	0	25	0	flying_melee_flanker_shock_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			melee	1	1	False
wh2_dlc15_hef_cha_mage_beasts_0	10	wh2_main_body_15	2100	inf_ranged	15	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_beasts	36	28	60	6824		0	wh2_main_hef_mage_staff		1	none	wh2_dlc15_unit_short_text_hef_cha_mage_beasts	wh_main_infantry	trained			True	40	1500	wh2_dlc15_hef_cha_mage_beasts_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	small	0	0	0	0	0	0	15	0	mage_highvalue	False	True	False	False	default	default	domination_characters			skirmish	1	1	False
wh2_dlc15_hef_cha_mage_beasts_1	10	wh_main_plate_45	2100	cavalry	35	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_beasts	36	28	60	7664	wh2_main_hef_mnt_barded_steed_hero	1	wh2_main_hef_mage_staff		1	none	wh2_dlc15_unit_short_text_hef_cha_mage_beasts	wh_main_cavalry_ordered	trained			True	40	1500	wh2_dlc15_hef_cha_mage_beasts_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	mage_flanker_highvalue	False	False	False	False	default	default	domination_characters			skirmish	1	1	False
wh2_dlc15_hef_cha_mage_beasts_2	10	wh2_main_plate_110	2100	war_machine	64	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_wm_tiranoc_chariot01_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_beasts	24	18	60	8280	wh2_main_hef_mnt_barded_steed_chariot	2	wh2_main_hef_mage_chariot		1	none	wh2_dlc15_unit_short_text_hef_cha_mage_beasts	wh_main_chariot	trained	wh2_main_hef_ithilmar_chariot	wh2_dlc15_hef_ithilmar_chariot_hero	True	40	1500	wh2_dlc15_hef_cha_mage_beasts_2	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	1	0	15	0	mage_highvalue	False	False	False	False	default	default	domination_characters			skirmish	1	1	False
wh2_dlc15_hef_cha_mage_death_0	10	wh2_main_body_15	2100	inf_ranged	15	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_death	36	28	60	6824		0	wh2_main_hef_mage_staff		1	none	wh2_dlc15_unit_short_text_hef_cha_mage_death	wh_main_infantry	trained			True	40	1500	wh2_dlc15_hef_cha_mage_death_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	small	0	0	0	0	0	0	15	0	mage_highvalue	False	True	False	False	default	default	domination_characters			skirmish	1	1	False
wh2_dlc15_hef_cha_mage_death_1	10	wh_main_plate_45	2100	cavalry	35	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_death	36	28	60	7664	wh2_main_hef_mnt_barded_steed_hero	1	wh2_main_hef_mage_staff		1	none	wh2_dlc15_unit_short_text_hef_cha_mage_death	wh_main_cavalry_ordered	trained			True	40	1500	wh2_dlc15_hef_cha_mage_death_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	mage_flanker_highvalue	False	False	False	False	default	default	domination_characters			skirmish	1	1	False
wh2_dlc15_hef_cha_mage_death_2	10	wh2_main_plate_110	2100	war_machine	64	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_wm_tiranoc_chariot01_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_death	24	18	60	8280	wh2_main_hef_mnt_barded_steed_chariot	2	wh2_main_hef_mage_chariot		1	none	wh2_dlc15_unit_short_text_hef_cha_mage_death	wh_main_chariot	trained	wh2_main_hef_ithilmar_chariot	wh2_dlc15_hef_ithilmar_chariot_hero	True	40	1500	wh2_dlc15_hef_cha_mage_death_2	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	1	0	15	0	mage_highvalue	False	False	False	False	default	default	domination_characters			skirmish	1	1	False
wh2_dlc15_hef_cha_mage_fire_0	10	wh2_main_body_15	2100	inf_ranged	15	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_fire	36	28	60	6824		0	wh2_main_hef_mage_staff		1	none	wh2_dlc15_unit_short_text_hef_cha_mage_fire	wh_main_infantry	trained			True	40	1500	wh2_dlc15_hef_cha_mage_fire_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	small	0	0	0	0	0	0	15	0	mage_highvalue	False	True	False	False	default	default	domination_characters			skirmish	1	1	False
wh2_dlc15_hef_cha_mage_fire_1	10	wh_main_plate_45	2100	cavalry	35	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_fire	36	28	60	7664	wh2_main_hef_mnt_barded_steed_hero	1	wh2_main_hef_mage_staff		1	none	wh2_dlc15_unit_short_text_hef_cha_mage_fire	wh_main_cavalry_ordered	trained			True	40	1500	wh2_dlc15_hef_cha_mage_fire_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	mage_flanker_highvalue	False	False	False	False	default	default	domination_characters			skirmish	1	1	False
wh2_dlc15_hef_cha_mage_fire_2	10	wh2_main_plate_110	2100	war_machine	64	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_wm_tiranoc_chariot01_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_fire	24	18	60	8280	wh2_main_hef_mnt_barded_steed_chariot	2	wh2_main_hef_mage_chariot		1	none	wh2_dlc15_unit_short_text_hef_cha_mage_fire	wh_main_chariot	trained	wh2_main_hef_ithilmar_chariot	wh2_dlc15_hef_ithilmar_chariot_hero	True	40	1500	wh2_dlc15_hef_cha_mage_fire_2	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	1	0	15	0	mage_highvalue	False	False	False	False	default	default	domination_characters			skirmish	1	1	False
wh2_dlc15_hef_cha_mage_fire_3	10	wh2_main_body_70	2100	war_beast	65	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_dr1_dragon_wb_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_fire	50	44	70	14216	wh2_main_hef_mnt_sun_dragon	1	wh2_main_hef_lord_sun_dragon		1	none	wh2_dlc15_unit_short_text_hef_cha_mage_fire	wh_main_monster	trained			True	40	1500	wh2_dlc15_hef_cha_mage_fire_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	25	0	flying_melee_mage_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh2_dlc15_hef_cha_mage_metal_0	10	wh2_main_body_15	2100	inf_ranged	15	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_metal	36	28	60	6824		0	wh2_main_hef_mage_staff		1	none	wh2_dlc15_unit_short_text_hef_cha_mage_metal	wh_main_infantry	trained			True	40	1500	wh2_dlc15_hef_cha_mage_metal_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	small	0	0	0	0	0	0	15	0	mage_highvalue	False	True	False	False	default	default	domination_characters			skirmish	1	1	False
wh2_dlc15_hef_cha_mage_metal_1	10	wh_main_plate_45	2100	cavalry	35	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_metal	36	28	60	7664	wh2_main_hef_mnt_barded_steed_hero	1	wh2_main_hef_mage_staff		1	none	wh2_dlc15_unit_short_text_hef_cha_mage_metal	wh_main_cavalry_ordered	trained			True	40	1500	wh2_dlc15_hef_cha_mage_metal_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	mage_flanker_highvalue	False	False	False	False	default	default	domination_characters			skirmish	1	1	False
wh2_dlc15_hef_cha_mage_metal_2	10	wh2_main_plate_110	2100	war_machine	64	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_wm_tiranoc_chariot01_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_metal	24	18	60	8280	wh2_main_hef_mnt_barded_steed_chariot	2	wh2_main_hef_mage_chariot		1	none	wh2_dlc15_unit_short_text_hef_cha_mage_metal	wh_main_chariot	trained	wh2_main_hef_ithilmar_chariot	wh2_dlc15_hef_ithilmar_chariot_hero	True	40	1500	wh2_dlc15_hef_cha_mage_metal_2	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	1	0	15	0	mage_highvalue	False	False	False	False	default	default	domination_characters			skirmish	1	1	False
wh2_dlc15_hef_cha_prince_6	10	wh2_main_plate_80	2100	war_beast	70	com	wh2_main_unit_long_text_hef_cha_prince_0	hu1d_dlc15_prince_bc2_griffon_wb_sword_shield	wh_main_infantry_standard_hero_blood	54	42	80	12192	wh2_dlc15_hef_mnt_griffon	1	wh_main_emp_imperial_griffon		1	none	wh2_main_unit_short_text_hef_cha_prince_0	wh_main_monster	trained			True	40	1500	wh2_dlc15_hef_cha_prince_6	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	flying_melee_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			melee	1	1	False
wh2_dlc15_hef_cha_princess_6	10	wh2_main_plate_80	2100	war_beast	70	com	wh2_main_unit_long_text_hef_cha_princess_0	hu1b_dlc15_princess_bc2_griffon_wb_sword_bow	wh_main_infantry_standard_hero_blood	50	38	80	12192	wh2_dlc15_hef_mnt_griffon	1	wh_main_emp_imperial_griffon	wh2_main_hef_longbow_arrow_princess	1	none	wh2_main_unit_short_text_hef_cha_princess_0	wh_main_monster	trained			False	40	1500	wh2_dlc15_hef_cha_princess_6	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	40	0	0	0	0	15	0	flying_hybrid_highvalue	True	False	False	False	cant_capture	cant_capture	cant_capture			archer	1	1	False
wh2_dlc15_hef_cha_teclis_2	10	wh2_main_body_50	2100	war_beast	58	com	wh2_main_unit_long_text_hef_cha_teclis_1	hu1d_elf_bi1_teclis_wb_staff_and_sword	wh2_main_hef_infantry_hero_teclis_blood	46	40	85	13780	wh2_dlc15_hef_mnt_arcane_phoenix	1	wh2_dlc15_hef_arcane_phoenix		1	none	wh2_main_unit_short_text_hef_cha_teclis_1	wh_main_monster	trained			True	40	1500	wh2_dlc15_hef_cha_teclis_2	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	large	0	0	40	0	0	20	0	0	flying_melee_mage_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh2_dlc15_hef_inf_mistwalkers_griffon_knights_0	10	wh2_main_plate_80	2100	war_beast	45	cav_shk	wh2_dlc15_unit_long_text_hef_inf_mistwalkers_griffon_knights	hu1d_dlc15_prince_bc2_griffon_wb_sword_shield	wh_main_infantry_standard_hero_blood	50	32	80	2842	wh2_dlc15_hef_mnt_griffon_mistwalkers	8	wh2_dlc15_hef_griffon_mistwalker		1	none	wh2_dlc15_unit_short_text_hef_inf_mistwalkers_griffon_knights	wh2_dlc15_super_monstrous_cavalry_flying	trained			True	40	1500	wh2_dlc15_hef_inf_mistwalkers_griffon_knights_0	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	25	0	flying_melee_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			melee	1	1	False
wh2_dlc15_hef_mon_arcane_phoenix_0	10	wh2_main_body_50	2100	inf_melee	58	inf_mel	wh2_dlc15_unit_long_text_hef_mon_arcane_phoenix	bi1_eagle	wh2_dlc15_hef_mon_arcane_phoenix_0	46	40	90	13780		0	wh2_dlc15_hef_arcane_phoenix		1	none	wh2_dlc15_unit_short_text_hef_mon_arcane_phoenix	wh_main_monster	trained			True	40	1500	wh2_dlc15_hef_mon_arcane_phoenix_0	60	80	0	vo_sel_hef_Flamespyre_Phoenix	vo_sel_melee	vo_sel_culture	1	large	0	0	40	0	0	20	0	0	flying_melee_flanker	False	False	False	False	cant_capture	cant_capture	cant_capture			melee	1	1	False
wh2_dlc15_hef_mon_arcane_phoenix_ror_0	10	wh2_main_body_50	2100	inf_melee	58	inf_mel	wh2_dlc15_unit_long_text_hef_mon_arcane_phoenix	bi1_eagle	wh2_dlc15_hef_mon_arcane_phoenix_0	57	50	100	13780		0	wh2_dlc15_hef_arcane_phoenix		1	none	wh2_dlc15_unit_short_text_hef_mon_arcane_phoenix_ror	wh_main_monster	trained			True	40	1500	wh2_dlc15_hef_mon_arcane_phoenix_ror_0	60	80	0	vo_sel_hef_Flamespyre_Phoenix	vo_sel_melee	vo_sel_culture	1	large	0	0	40	0	0	20	0	0	flying_melee_flanker	False	False	False	False	cant_capture	cant_capture	cant_capture			melee	1	1	False
wh2_dlc15_hef_mon_black_dragon_imrik	10	wh2_main_body_100	2100	inf_melee	50	inf_mel	wh2_main_unit_long_text_def_mon_black_dragon	dr1_dragon	wh2_main_def_black_dragon_blood	54	56	80	21632		0	wh2_dlc15_hef_black_dragon_imrik		1	none	wh2_main_unit_short_text_def_mon_black_dragon	wh_main_monster	trained			True	40	1500	wh2_dlc15_hef_mon_black_dragon_imrik	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	large	0	0	0	0	0	0	25	0	flying_melee_flanker	False	False	False	False	cant_capture	cant_capture	cant_capture			melee	1	1	False
wh2_dlc15_hef_mon_black_dragon_imrik_boss	10	wh2_main_body_100	2100	inf_melee	70	inf_mel	wh2_main_unit_long_text_def_mon_black_dragon	dr1_dragon_boss	wh_main_flying_dragon_blood_boss	68	62	80	29720		0	wh2_dlc15_hef_black_dragon_imrik_boss		1	none	wh2_main_unit_short_text_def_mon_black_dragon	wh_main_monster	trained			True	40	1500	wh2_dlc15_hef_mon_black_dragon_imrik_boss	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	large	0	0	10	70	0	20	25	0	flying_melee_flanker	False	False	False	False	cant_capture	cant_capture	cant_capture			melee	1	1	False
wh2_dlc15_hef_mon_forest_dragon_0	10	wh2_main_body_60	2100	inf_melee	60	inf_mel	wh_dlc05_unit_long_text_wef_forest_dragon	dr1_dragon	wh_main_flying_dragon_blood	46	38	65	15000		0	wh_dlc05_wef_dragon		1	none	wh_dlc05_unit_short_text_wef_forest_dragon	wh_main_monster	trained			True	40	1500	wh2_dlc15_hef_mon_forest_dragon_0	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	0	elves_wef_large	0	0	0	0	0	20	25	0	flying_melee_flanker	False	False	False	False	cant_capture	cant_capture	cant_capture			melee	1	1	False
wh2_dlc15_hef_mon_forest_dragon_imrik	10	wh2_main_body_80	2100	inf_melee	60	inf_mel	wh_dlc05_unit_long_text_wef_forest_dragon	dr1_dragon	wh_main_flying_dragon_blood	46	48	70	16800		0	wh2_dlc15_hef_forest_dragon_imrik		1	none	wh_dlc05_unit_short_text_wef_forest_dragon	wh_main_monster	trained			True	40	1500	wh2_dlc15_hef_mon_forest_dragon_imrik	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	0	elves_wef_large	0	0	0	0	0	20	25	0	flying_melee_flanker	False	False	False	False	cant_capture	cant_capture	cant_capture			melee	1	1	False
wh2_dlc15_hef_mon_forest_dragon_imrik_boss	10	wh2_main_body_80	2100	inf_melee	72	inf_mel	wh_dlc05_unit_long_text_wef_forest_dragon	dr1_dragon_boss	wh_main_flying_dragon_blood_boss	65	58	70	26920		0	wh2_dlc15_hef_forest_dragon_imrik_boss		1	none	wh_dlc05_unit_short_text_wef_forest_dragon	wh_main_monster	trained			True	40	1500	wh2_dlc15_hef_mon_forest_dragon_imrik_boss	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	0	elves_wef_large	0	0	0	10	0	45	25	0	flying_melee_flanker	False	False	False	False	cant_capture	cant_capture	cant_capture			melee	1	1	False
